"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity record1Value","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity record2Value","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity record1PreprocessedValue","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity record2PreprocessedValue","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity similarity","[0] NumberOfEmployeesComparatorAbsoluteDifferenceSimilarity postproccesedSimilarity","[1] CompanyNameComparatorTokenizingJaccardSimilarity record1Value","[1] CompanyNameComparatorTokenizingJaccardSimilarity record2Value","[1] CompanyNameComparatorTokenizingJaccardSimilarity record1PreprocessedValue","[1] CompanyNameComparatorTokenizingJaccardSimilarity record2PreprocessedValue","[1] CompanyNameComparatorTokenizingJaccardSimilarity similarity","[1] CompanyNameComparatorTokenizingJaccardSimilarity postproccesedSimilarity"
"WekaMatchingRule","ft_id_1680","dbpedia_6745","0.012903225806451613",,"-99.0","2987.0","-99.0","2987.0","0.996914","0.996914","Uniqa","JVCKenwood","Uniqa","JVCKenwood","0.0","0.0"
"WekaMatchingRule","ft_id_485","dbpedia_3332","0.012903225806451613","0","3480.0","2180.0","3480.0","2180.0","0.9987","0.9987","CME Group","Ei Group","CME Group","Ei Group","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_1275","dbpedia_6321","0.012903225806451613",,"-99.0","3170.0","-99.0","3170.0","0.996731","0.996731","Grupo Inbursa","Morinaga & Company","Grupo Inbursa","Morinaga & Company","0.0","0.0"
"WekaMatchingRule","ft_id_1317","dbpedia_1596","0.012903225806451613","0","1500.0","4020.0","1500.0","4020.0","0.99748","0.99748","Brighthouse Financial","Campari Group","Brighthouse Financial","Campari Group","0.0","0.0"
"WekaMatchingRule","ft_id_347","dbpedia_2042","1.0","1","92000.0","86000.0","92000.0","86000.0","0.994","0.994","Schlumberger","Schlumberger","Schlumberger","Schlumberger","1.0","1.0"
"WekaMatchingRule","ft_id_630","dbpedia_3343","0.012903225806451613","0","10200.0","15054.0","10200.0","15054.0","0.995146","0.995146","Deutsche Boerse","Sulzer (manufacturer)","Deutsche Boerse","Sulzer (manufacturer)","0.0","0.0"
"WekaMatchingRule","ft_id_962","dbpedia_1992","1.0","1","2400.0","2600.0","2400.0","2600.0","0.9998","0.9998","Equity Residential","Equity Residential","Equity Residential","Equity Residential","1.0","1.0"
"WekaMatchingRule","ft_id_1163","dbpedia_4841","0.012903225806451613","0","59.0","23372.0","59.0","23372.0","0.976687","0.976687","CJ Corporation","KT Corporation","CJ Corporation","KT Corporation","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_246","dbpedia_6511","1.0","1","57800.0","59200.0","57800.0","59200.0","0.9986","0.9986","NatWest Group","NatWest Group","NatWest Group","NatWest Group","1.0","1.0"
"WekaMatchingRule","ft_id_411","dbpedia_2348","0.012903225806451613","0","99700.0","1570.0","99700.0","1570.0","0.90187","0.90187","BT Group","Fosen Trafikklag","BT Group","Fosen Trafikklag","0.0","0.0"
"WekaMatchingRule","ft_id_1300","dbpedia_5426","0.012903225806451613","0","21450.0","17500.0","21450.0","17500.0","0.99605","0.99605","China Fortune Land Development","Ryanair","China Fortune Land Development","Ryanair","0.0","0.0"
"WekaMatchingRule","ft_id_1059","dbpedia_6109","0.012903225806451613",,"7086.0","2506.0","7086.0","2506.0","0.99542","0.99542","Cosmo Energy Holdings","Takenaka Corporation","Cosmo Energy Holdings","Takenaka Corporation","0.0","0.0"
"WekaMatchingRule","ft_id_1008","dbpedia_6107","0.012903225806451613","0","10800.0","33935.0","10800.0","33935.0","0.976865","0.976865","eBay","KGHM Polska Miedź","eBay","KGHM Polska Miedź","0.0","0.0"
"WekaMatchingRule","ft_id_1228","dbpedia_859","0.012903225806451613","0","19500.0","6517.0","19500.0","6517.0","0.987017","0.987017","Zimmer Biomet","Podravka","Zimmer Biomet","Podravka","0.0","0.0"
"WekaMatchingRule","ft_id_1639","dbpedia_2949","1.0","1","4414.0","5000.0","4414.0","5000.0","0.999414","0.999414","World Fuel Services","World Fuel Services","World Fuel Services","World Fuel Services","1.0","1.0"
"WekaMatchingRule","ft_id_884","dbpedia_3709","0.012903225806451613","0","19070.0","1713.0","19070.0","1713.0","0.982643","0.982643","Expeditors International","Sotheby's","Expeditors International","Sotheby's","0.0","0.0"
"WekaMatchingRule","ft_id_50","dbpedia_557","0.012903225806451613","0","121100.0","3300.0","121100.0","3300.0","0.8822","0.8822","Intel","Simon Property Group","Intel","Simon Property Group","0.0","0.0"
"WekaMatchingRule","ft_id_485","dbpedia_5988","0.012903225806451613","0","3480.0","100000.0","3480.0","100000.0","0.9034800000000001","0.9034800000000001","CME Group","CBRE Group","CME Group","CBRE Group","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_19","dbpedia_182","0.012903225806451613","0","203000.0","1500.0","203000.0","1500.0","0.7985","0.7985","AT&T","Nakheel Properties","AT&T","Nakheel Properties","0.0","0.0"
"WekaMatchingRule","ft_id_922","dbpedia_6197","0.012903225806451613",,"51369.0","3000.0","51369.0","3000.0","0.951631","0.951631","Shanghai Construction","Ricardo PLC","Shanghai Construction","Ricardo PLC","0.0","0.0"
"WekaMatchingRule","ft_id_974","dbpedia_4928","0.012903225806451613","0","88857.0","3000.0","88857.0","3000.0","0.914143","0.914143","Macy's","Marc's","Macy's","Marc's","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_676","dbpedia_1847","1.0","1","35000.0","35000.0","35000.0","35000.0","1.0","1.0","Republic Services","Republic Services","Republic Services","Republic Services","1.0","1.0"
"WekaMatchingRule","ft_id_876","dbpedia_4725","1.0","1","46218.0","49174.0","46218.0","49174.0","0.997044","0.997044","Commerzbank","Commerzbank","Commerzbank","Commerzbank","1.0","1.0"
"WekaMatchingRule","ft_id_663","dbpedia_4422","0.012903225806451613","0","69607.0","13447.0","69607.0","13447.0","0.94384","0.94384","Mitsubishi Chemical","Mitsui Chemicals","Mitsubishi Chemical","Mitsui Chemicals","0.0","0.0"
"WekaMatchingRule","ft_id_436","dbpedia_2047","1.0","1","61401.0","57016.0","61401.0","57016.0","0.995615","0.995615","Adidas","Adidas","Adidas","Adidas","1.0","1.0"
"WekaMatchingRule","ft_id_183","dbpedia_170","0.012903225806451613","0","-99.0","15582.0","-99.0","15582.0","0.9843189999999999","0.9843189999999999","ING Group","Getinge Group","ING Group","Getinge Group","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_182","dbpedia_1193","0.012903225806451613","0","624000.0","12600.0","624000.0","12600.0","0.38859999999999995","0.38859999999999995","Accenture","Snap-on","Accenture","Snap-on","0.0","0.0"
"WekaMatchingRule","ft_id_662","dbpedia_1210","0.012903225806451613","0","65000.0","3000.0","65000.0","3000.0","0.938","0.938","Fidelity National Information (FIS)","Paradies Lagardère","Fidelity National Information (FIS)","Paradies Lagardère","0.0","0.0"
"WekaMatchingRule","ft_id_1801","dbpedia_4723","1.0","1","2440.0","2432.0","2440.0","2432.0","0.999992","0.999992","Cloudflare","Cloudflare","Cloudflare","Cloudflare","1.0","1.0"
"WekaMatchingRule","ft_id_1440","dbpedia_4319","0.012903225806451613","0","39602.0","55901.0","39602.0","55901.0","0.983701","0.983701","KION Group","ING Group","KION Group","ING Group","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_295","dbpedia_1872","0.012903225806451613","0","19100.0","15000.0","19100.0","15000.0","0.9959","0.9959","LyondellBasell Industries","Orica","LyondellBasell Industries","Orica","0.0","0.0"
"WekaMatchingRule","ft_id_1699","dbpedia_1172","1.0","1","7970.0","8000.0","7970.0","8000.0","0.99997","0.99997","ResMed","ResMed","ResMed","ResMed","1.0","1.0"
"WekaMatchingRule","ft_id_1219","dbpedia_5522","0.012903225806451613","0","-99.0","8000.0","-99.0","8000.0","0.991901","0.991901","Carnival Corporation","Banta Corporation","Carnival Corporation","Banta Corporation","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_411","dbpedia_1239","0.012903225806451613","0","99700.0","5200.0","99700.0","5200.0","0.9055","0.9055","BT Group","BG Group","BT Group","BG Group","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_943","dbpedia_6040","0.8181818181818182","1","5556.0","4100.0","5556.0","4100.0","0.998544","0.998544","Jefferies Financial","Jefferies Financial Group","Jefferies Financial","Jefferies Financial Group","0.6666666666666666","0.6666666666666666"
"WekaMatchingRule","ft_id_933","dbpedia_382","0.012903225806451613","0","36070.0","20064.0","36070.0","20064.0","0.983994","0.983994","Subaru","Kier Group","Subaru","Kier Group","0.0","0.0"
"WekaMatchingRule","ft_id_400","dbpedia_5185","0.012903225806451613","0","-99.0","13000.0","-99.0","13000.0","0.986901","0.986901","Saudi Telecom","EasyJet","Saudi Telecom","EasyJet","0.0","0.0"
"WekaMatchingRule","ft_id_625","dbpedia_4070","0.012903225806451613","0","-99.0","114700.0","-99.0","114700.0","0.885201","0.885201","Nidec","Valeo","Nidec","Valeo","0.0","0.0"
"WekaMatchingRule","ft_id_1774","dbpedia_4742","0.012903225806451613","0","5100.0","1800.0","5100.0","1800.0","0.9967","0.9967","Toll Brothers","Dave's Markets","Toll Brothers","Dave's Markets","0.0","0.0"
"WekaMatchingRule","ft_id_1406","dbpedia_4872","0.012903225806451613","0","16700.0","1136.0","16700.0","1136.0","0.984436","0.984436","PerkinElmer","Jamnica (company)","PerkinElmer","Jamnica (company)","0.0","0.0"
"WekaMatchingRule","ft_id_1075","dbpedia_1213","0.012903225806451613","0","17000.0","2733.0","17000.0","2733.0","0.985733","0.985733","Agilent Technologies","Palantir Technologies","Agilent Technologies","Palantir Technologies","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_1505","dbpedia_2982","0.012903225806451613","0","904.0","1500.0","904.0","1500.0","0.999404","0.999404","VeriSign","Bettys and Taylors of Harrogate","VeriSign","Bettys and Taylors of Harrogate","0.0","0.0"
"WekaMatchingRule","ft_id_911","dbpedia_6186","0.012903225806451613",,"3284.0","11000.0","3284.0","11000.0","0.992284","0.992284","Mitsubishi UFJ Lease","Oil & Gas Development Company","Mitsubishi UFJ Lease","Oil & Gas Development Company","0.0","0.0"
"WekaMatchingRule","ft_id_1482","dbpedia_200","0.012903225806451613","0","21042.0","11635.0","21042.0","11635.0","0.990593","0.990593","Lotte Shopping","RAI","Lotte Shopping","RAI","0.0","0.0"
"WekaMatchingRule","ft_id_1440","dbpedia_6509","0.012903225806451613",,"39602.0","2400.0","39602.0","2400.0","0.962798","0.962798","KION Group","NCBA Group Plc","KION Group","NCBA Group Plc","0.25","0.25"
"WekaMatchingRule","ft_id_603","dbpedia_143","0.012903225806451613","0","22139.0","4444.0","22139.0","4444.0","0.982305","0.982305","Sumitomo Mitsui Trust","Sumitomo Mitsui Construction","Sumitomo Mitsui Trust","Sumitomo Mitsui Construction","0.5","0.5"
"WekaMatchingRule","ft_id_1041","dbpedia_355","0.012903225806451613","0","-99.0","75000.0","-99.0","75000.0","0.924901","0.924901","Delta Electronics","LG Electronics","Delta Electronics","LG Electronics","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_190","dbpedia_2783","0.012903225806451613","0","43000.0","5370.0","43000.0","5370.0","0.96237","0.96237","Micron Technology","Pfleiderer","Micron Technology","Pfleiderer","0.0","0.0"
"WekaMatchingRule","ft_id_1624","dbpedia_4634","0.012903225806451613","0","10711.0","2208.0","10711.0","2208.0","0.991497","0.991497","K+S","Redrow plc","K+S","Redrow plc","0.0","0.0"
"WekaMatchingRule","ft_id_497","dbpedia_6770","1.0","1","55589.0","52839.0","55589.0","52839.0","0.99725","0.99725","Fast Retailing","Fast Retailing","Fast Retailing","Fast Retailing","1.0","1.0"
"WekaMatchingRule","ft_id_1279","dbpedia_3927","0.012903225806451613","0","-99.0","1631.0","-99.0","1631.0","0.99827","0.99827","Yara International","ATEN International","Yara International","ATEN International","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_1735","dbpedia_6808","0.012903225806451613",,"7800.0","211.0","7800.0","211.0","0.992411","0.992411","Waters","Maconomy","Waters","Maconomy","0.0","0.0"
"WekaMatchingRule","ft_id_383","dbpedia_5080","1.0","1","40753.0","24691.0","40753.0","24691.0","0.983938","0.983938","ENEOS Holdings","Eneos Holdings","ENEOS Holdings","Eneos Holdings","1.0","1.0"
"WekaMatchingRule","ft_id_778","dbpedia_1031","1.0","1","123400.0","133700.0","123400.0","133700.0","0.9897","0.9897","American Airlines Group","American Airlines Group","American Airlines Group","American Airlines Group","1.0","1.0"
"WekaMatchingRule","ft_id_91","dbpedia_90","0.012903225806451613","0","79500.0","13500.0","79500.0","13500.0","0.9339999999999999","0.9339999999999999","Cisco Systems","JinkoSolar","Cisco Systems","JinkoSolar","0.0","0.0"
"WekaMatchingRule","ft_id_1800","dbpedia_2638","1.0","1","8600.0","6000.0","8600.0","6000.0","0.9974","0.9974","DoorDash","DoorDash","DoorDash","DoorDash","1.0","1.0"
"WekaMatchingRule","ft_id_596","dbpedia_6690","0.012903225806451613","0","23000.0","98000.0","23000.0","98000.0","0.925","0.925","Rogers Communications","Charter Communications","Rogers Communications","Charter Communications","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_1028","dbpedia_403","0.012903225806451613","0","6600.0","49600.0","6600.0","49600.0","0.957","0.957","American Financial Group","American International Group","American Financial Group","American International Group","0.5","0.5"
"WekaMatchingRule","ft_id_1286","dbpedia_333","0.012903225806451613","0","52021.0","10000.0","52021.0","10000.0","0.957979","0.957979","SG Holdings","DL Holdings","SG Holdings","DL Holdings","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_923","dbpedia_2759","0.012903225806451613","0","46000.0","900.0","46000.0","900.0","0.9549","0.9549","Essity","NIC Inc.","Essity","NIC Inc.","0.0","0.0"
"WekaMatchingRule","ft_id_326","dbpedia_4338","1.0","1","-99.0","35000.0","-99.0","35000.0","0.964901","0.964901","Richemont","Richemont","Richemont","Richemont","1.0","1.0"
"WekaMatchingRule","ft_id_1081","dbpedia_6140","0.012903225806451613",,"101275.0","4722.0","101275.0","4722.0","0.903447","0.903447","ThyssenKrupp Group","Istrabenz","ThyssenKrupp Group","Istrabenz","0.0","0.0"
"WekaMatchingRule","ft_id_1279","dbpedia_1999","0.012903225806451613","0","-99.0","214835.0","-99.0","214835.0","0.785066","0.785066","Yara International","Astra International","Yara International","Astra International","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_1297","dbpedia_6347","0.012903225806451613",,"-99.0","880.0","-99.0","880.0","0.999021","0.999021","Skanska","Equity Bank (United States)","Skanska","Equity Bank (United States)","0.0","0.0"
"WekaMatchingRule","ft_id_1975","dbpedia_3366","0.012903225806451613","0","-99.0","600.0","-99.0","600.0","0.999301","0.999301","JB Financial Group","UTStarcom","JB Financial Group","UTStarcom","0.0","0.0"
"WekaMatchingRule","ft_id_119","dbpedia_822","0.012903225806451613","0","130000.0","600.0","130000.0","600.0","0.8706","0.8706","Thermo Fisher Scientific","Blom","Thermo Fisher Scientific","Blom","0.0","0.0"
"WekaMatchingRule","ft_id_1209","dbpedia_4976","1.0","1","-99.0","41227.0","-99.0","41227.0","0.958674","0.958674","PGE Polska Grupa Energetyczna","PGE Polska Grupa Energetyczna","PGE Polska Grupa Energetyczna","PGE Polska Grupa Energetyczna","1.0","1.0"
"WekaMatchingRule","ft_id_444","dbpedia_4762","0.8181818181818182","0","47000.0","38000.0","47000.0","38000.0","0.991","0.991","L3Harris Technologies","L3 Technologies","L3Harris Technologies","L3 Technologies","0.75","0.75"
"WekaMatchingRule","ft_id_1543","dbpedia_1608","0.012903225806451613","0","5995.0","1300.0","5995.0","1300.0","0.995305","0.995305","Concordia Financial Group","Cetera Financial Group","Concordia Financial Group","Cetera Financial Group","0.5","0.5"
"WekaMatchingRule","ft_id_479","dbpedia_2808","0.012903225806451613","0","105000.0","793.0","105000.0","793.0","0.8957930000000001","0.8957930000000001","Vodafone","Speedway Motorsports","Vodafone","Speedway Motorsports","0.0","0.0"
"WekaMatchingRule","ft_id_573","dbpedia_4303","0.012903225806451613","0","35585.0","125.0","35585.0","125.0","0.96454","0.96454","JSW Steel","Velvet Ice Cream Company","JSW Steel","Velvet Ice Cream Company","0.0","0.0"
"WekaMatchingRule","ft_id_1861","dbpedia_333","0.012903225806451613","0","90000.0","10000.0","90000.0","10000.0","0.92","0.92","Kyndryl Holdings","DL Holdings","Kyndryl Holdings","DL Holdings","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_1503","dbpedia_6290","0.012903225806451613","0","9800.0","550.0","9800.0","550.0","0.99075","0.99075","Zebra Technologies","TOA Technologies","Zebra Technologies","TOA Technologies","0.3333333333333333","0.3333333333333333"
"WekaMatchingRule","ft_id_1509","dbpedia_1916","1.0","1","2094.0","1600.0","2094.0","1600.0","0.999506","0.999506","Incyte","Incyte","Incyte","Incyte","1.0","1.0"
"WekaMatchingRule","ft_id_1354","dbpedia_2071","0.012903225806451613","0","31444.0","2508.0","31444.0","2508.0","0.971064","0.971064","Swatch Group","Edenor","Swatch Group","Edenor","0.0","0.0"
"WekaMatchingRule","ft_id_36","dbpedia_3248","0.012903225806451613","0","43900.0","86138.0","43900.0","86138.0","0.957762","0.957762","Goldman Sachs Group","Air France–KLM","Goldman Sachs Group","Air France–KLM","0.0","0.0"
"WekaMatchingRule","ft_id_1416","dbpedia_3648","0.012903225806451613","0","1900.0","19588.0","1900.0","19588.0","0.982312","0.982312","Liberty Broadband","Expeditors International","Liberty Broadband","Expeditors International","0.0","0.0"
"WekaMatchingRule","ft_id_270","dbpedia_1062","1.0","1","24700.0","6500.0","24700.0","6500.0","0.9818","0.9818","Freeport-McMoRan","Freeport-McMoRan","Freeport-McMoRan","Freeport-McMoRan","1.0","1.0"
"WekaMatchingRule","ft_id_1793","dbpedia_3701","0.012903225806451613","0","13724.0","536.0","13724.0","536.0","0.986812","0.986812","Ford Otosan","Chattem","Ford Otosan","Chattem","0.0","0.0"
"WekaMatchingRule","ft_id_1286","dbpedia_6336","0.012903225806451613",,"52021.0","405.0","52021.0","405.0","0.948384","0.948384","SG Holdings","Whiting Petroleum Corporation","SG Holdings","Whiting Petroleum Corporation","0.0","0.0"
"WekaMatchingRule","ft_id_602","dbpedia_20","1.0","1","12369.0","13504.0","12369.0","13504.0","0.998865","0.998865","Entergy","Entergy","Entergy","Entergy","1.0","1.0"
"WekaMatchingRule","ft_id_432","dbpedia_856","0.012903225806451613","0","26920.0","761.0","26920.0","761.0","0.973841","0.973841","National Bank of Canada","National Bank of Bahrain","National Bank of Canada","National Bank of Bahrain","0.6","0.6"
"WekaMatchingRule","ft_id_1558","dbpedia_1062","0.012903225806451613","0","4380.0","6500.0","4380.0","6500.0","0.99788","0.99788","Chiba Bank","Freeport-McMoRan","Chiba Bank","Freeport-McMoRan","0.0","0.0"
"WekaMatchingRule","ft_id_118","dbpedia_3152","0.012903225806451613","0","-99.0","4700.0","-99.0","4700.0","0.995201","0.995201","EDF","Grünenthal","EDF","Grünenthal","0.0","0.0"
"WekaMatchingRule","ft_id_501","dbpedia_4877","1.0","1","61000.0","61031.0","61000.0","61031.0","0.999969","0.999969","Sherwin-Williams","Sherwin-Williams","Sherwin-Williams","Sherwin-Williams","1.0","1.0"
"WekaMatchingRule","ft_id_405","dbpedia_5110","0.012903225806451613","0","145653.0","5429.0","145653.0","5429.0","0.859776","0.859776","Mitsubishi Electric","BBVA Perú","Mitsubishi Electric","BBVA Perú","0.0","0.0"
