"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] NumberOfEmployeesComparatorPercentageSimilarity record1Value","[0] NumberOfEmployeesComparatorPercentageSimilarity record2Value","[0] NumberOfEmployeesComparatorPercentageSimilarity record1PreprocessedValue","[0] NumberOfEmployeesComparatorPercentageSimilarity record2PreprocessedValue","[0] NumberOfEmployeesComparatorPercentageSimilarity similarity","[0] NumberOfEmployeesComparatorPercentageSimilarity postproccesedSimilarity","[1] CompanyNameComparatorLevenshteinSimilarity record1Value","[1] CompanyNameComparatorLevenshteinSimilarity record2Value","[1] CompanyNameComparatorLevenshteinSimilarity record1PreprocessedValue","[1] CompanyNameComparatorLevenshteinSimilarity record2PreprocessedValue","[1] CompanyNameComparatorLevenshteinSimilarity similarity","[1] CompanyNameComparatorLevenshteinSimilarity postproccesedSimilarity"
"WekaMatchingRule","ft_id_42","7.1m_46","1.0","1","79000.0","176364.0","79000.0","176364.0","0.8895874441495997","0.8895874441495997","Pfizer","pfizer","Pfizer","pfizer","1.0","1.0"
"WekaMatchingRule","ft_id_303","7.1m_523","0.0",,"8858.0","14131.0","8858.0","14131.0","0.9253697544405917","0.9253697544405917","IntercontinentalExchange","independent","IntercontinentalExchange","independent","0.29166666666666663","0.29166666666666663"
"WekaMatchingRule","ft_id_972","7.1m_603","1.0","1","28949.0","16784.0","28949.0","16784.0","0.9159556461363086","0.9159556461363086","Sasol","sasol","Sasol","sasol","1.0","1.0"
"WekaMatchingRule","ft_id_851","7.1m_1782",,"0","57.0","13147.0","57.0","13147.0","0.8008671179736822","0.8008671179736822","Beijing-Shanghai High-Speed Railway","united technologies","Beijing-Shanghai High-Speed Railway","united technologies","0.11428571428571432","0.11428571428571432"
"WekaMatchingRule","ft_id_285","7.1m_13109","0.0",,"18247.0","1792.0","18247.0","1792.0","0.8196415849180687","0.8196415849180687","Posco","polpharma","Posco","polpharma","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","ft_id_546","7.1m_1778",,"0","158000.0","7793.0","158000.0","7793.0","0.8098645569620253","0.8098645569620253","Magna International","hub international","Magna International","hub international","0.736842105263158","0.736842105263158"
"WekaMatchingRule","ft_id_396","7.1m_245","1.0","1","85947.0","48225.0","85947.0","48225.0","0.9122203218262418","0.9122203218262418","Eaton","eaton","Eaton","eaton","1.0","1.0"
"WekaMatchingRule","ft_id_976","7.1m_637","1.0","1","40000.0","23447.0","40000.0","23447.0","0.917235","0.917235","Cintas","cintas","Cintas","cintas","1.0","1.0"
"WekaMatchingRule","ft_id_1276","7.1m_260",,"0","89400.0","24861.0","89400.0","24861.0","0.8556174496644295","0.8556174496644295","Universal Health Services","alberta health services","Universal Health Services","alberta health services","0.76","0.76"
"WekaMatchingRule","ft_id_1814","7.1m_1960",,"0","15041.0","9597.0","15041.0","9597.0","0.9276111960640915","0.9276111960640915","Suzuken","kier group","Suzuken","kier group","0.0","0.0"
"WekaMatchingRule","ft_id_1930","7.1m_1236",,"0","-99.0","8774.0","-99.0","8774.0","0.7977433325735126","0.7977433325735126","Ayala Corp","thirty-one gifts","Ayala Corp","thirty-one gifts","0.125","0.125"
"WekaMatchingRule","ft_id_463","7.1m_13078","0.0",,"135636.0","945.0","135636.0","945.0","0.8013934353711404","0.8013934353711404","Bridgestone","bri","Bridgestone","bri","0.2727272727272727","0.2727272727272727"
"WekaMatchingRule","ft_id_56","7.1m_5196","0.0",,"197070.0","6924.0","197070.0","6924.0","0.8070269447404476","0.8070269447404476","Santander","sasken","Santander","sasken","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","ft_id_452","7.1m_7202","0.0",,"-99.0","3953.0","-99.0","3953.0","0.7949911459650898","0.7949911459650898","MediaTek","meltwater","MediaTek","meltwater","0.5555555555555556","0.5555555555555556"
"WekaMatchingRule","ft_id_1075","7.1m_1728",,"0","17000.0","8772.0","17000.0","8772.0","0.9032","0.9032","Agilent Technologies","akamai technologies","Agilent Technologies","akamai technologies","0.7","0.7"
"WekaMatchingRule","ft_id_626","7.1m_18408","0.0",,"100033.0","726.0","100033.0","726.0","0.8014515209980706","0.8014515209980706","Meituan","mechanical","Meituan","mechanical","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","ft_id_1866","7.1m_459",,"0","4845.0","27473.0","4845.0","27473.0","0.8352709933389146","0.8352709933389146","Hanwa","ge aviation","Hanwa","ge aviation","0.18181818181818177","0.18181818181818177"
"WekaMatchingRule","ft_id_1344","7.1m_1783",,"0","-99.0","16973.0","-99.0","16973.0","0.7988334413480234","0.7988334413480234","Compal Electronics","sony electronics","Compal Electronics","sony electronics","0.7222222222222222","0.7222222222222222"
"WekaMatchingRule","ft_id_1207","7.1m_247",,"0","24717.0","53077.0","24717.0","53077.0","0.8931363867588598","0.8931363867588598","Tohoku Electric Power","united nations","Tohoku Electric Power","united nations","0.19047619047619047","0.19047619047619047"
"WekaMatchingRule","ft_id_1693","7.1m_353",,"0","3418.0","17748.0","3418.0","17748.0","0.838517016001803","0.838517016001803","PBF Energy","lic","PBF Energy","lic","0.0","0.0"
"WekaMatchingRule","ft_id_1052","7.1m_821","1.0","1","16877.0","17158.0","16877.0","17158.0","0.9967245599720247","0.9967245599720247","C.H. Robinson","c.h. robinson","C.H. Robinson","c.h. robinson","1.0","1.0"
"WekaMatchingRule","ft_id_1520","7.1m_7231","0.0",,"29800.0","3637.0","29800.0","3637.0","0.8244093959731544","0.8244093959731544","Amerco","ametek","Amerco","ametek","0.5","0.5"
"WekaMatchingRule","ft_id_1061","7.1m_1679",,"0","-99.0","10574.0","-99.0","10574.0","0.7981274825042557","0.7981274825042557","Uni-President","dnb","Uni-President","dnb","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","ft_id_1178","7.1m_1625",,"0","20507.0","10834.0","20507.0","10834.0","0.9056614814453601","0.9056614814453601","Fastenal","codelco – corporación nacional del cobre de chile","Fastenal","codelco – corporación nacional del cobre de chile","0.08163265306122447","0.08163265306122447"
"WekaMatchingRule","ft_id_983","7.1m_240",,"0","20700.0","47846.0","20700.0","47846.0","0.8865276094135351","0.8865276094135351","Arrow Electronics","lg electronics","Arrow Electronics","lg electronics","0.7058823529411764","0.7058823529411764"
"WekaMatchingRule","ft_id_1272","7.1m_1472",,"0","8600.0","8204.0","8600.0","8204.0","0.9907906976744186","0.9907906976744186","Copart","unisa","Copart","unisa","0.0","0.0"
"WekaMatchingRule","ft_id_108","7.1m_26",,"0","174000.0","177368.0","174000.0","177368.0","0.996202246177439","0.996202246177439","Raytheon Technologies","wipro technologies","Raytheon Technologies","wipro technologies","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_1829","7.1m_854",,"0","-99.0","18230.0","-99.0","18230.0","0.7989138782227099","0.7989138782227099","Senshu Ikeda Holdings","vestas","Senshu Ikeda Holdings","vestas","0.19047619047619047","0.19047619047619047"
"WekaMatchingRule","ft_id_808","7.1m_1237",,"0","181919.0","13742.0","181919.0","13742.0","0.8151078227123061","0.8151078227123061","HCL Technologies","hexaware technologies","HCL Technologies","hexaware technologies","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_1270","7.1m_1688",,"0","95993.0","13799.0","95993.0","13799.0","0.8287500130217829","0.8287500130217829","New Hope Liuhe","softtek","New Hope Liuhe","softtek","0.0714285714285714","0.0714285714285714"
"WekaMatchingRule","ft_id_1283","7.1m_290",,"0","8351.0","30421.0","8351.0","30421.0","0.8549028631537425","0.8549028631537425","Popular","foxconn","Popular","foxconn","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","ft_id_1110","7.1m_1590",,"0","-99.0","10095.0","-99.0","10095.0","0.798038632986627","0.798038632986627","Credicorp","quad/graphics","Credicorp","quad/graphics","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","ft_id_1555","7.1m_1117","1.0","1","-99.0","10750.0","-99.0","10750.0","0.7981581395348837","0.7981581395348837","Globalfoundries","globalfoundries","Globalfoundries","globalfoundries","1.0","1.0"
"WekaMatchingRule","ft_id_375","7.1m_398","1.0","1","25988.0","29824.0","25988.0","29824.0","0.9742757510729614","0.9742757510729614","Adobe","adobe","Adobe","adobe","1.0","1.0"
"WekaMatchingRule","ft_id_138","7.1m_16545","0.0",,"107700.0","2217.0","107700.0","2217.0","0.8041169916434541","0.8041169916434541","Caterpillar","camelot","Caterpillar","camelot","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","ft_id_563","7.1m_8052","0.0",,"20300.0","3144.0","20300.0","3144.0","0.8309753694581281","0.8309753694581281","Markel","masisa","Markel","masisa","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","ft_id_587","7.1m_422",,"0","60000.0","30379.0","60000.0","30379.0","0.9012633333333333","0.9012633333333333","Baxter International","magna international","Baxter International","magna international","0.75","0.75"
"WekaMatchingRule","ft_id_175","7.1m_1440",,"0","133000.0","12997.0","133000.0","12997.0","0.8195443609022557","0.8195443609022557","Dell Technologies","zensar technologies","Dell Technologies","zensar technologies","0.736842105263158","0.736842105263158"
"WekaMatchingRule","ft_id_1436","7.1m_1792",,"0","31000.0","8172.0","31000.0","8172.0","0.8527225806451613","0.8527225806451613","Thor Industries","shaw industries","Thor Industries","shaw industries","0.8","0.8"
"WekaMatchingRule","ft_id_895","7.1m_706",,"0","24599.0","12034.0","24599.0","12034.0","0.8978413756656775","0.8978413756656775","E-mart","health service executive","E-mart","health service executive","0.125","0.125"
"WekaMatchingRule","ft_id_1677","7.1m_1838",,"0","1865.0","10963.0","1865.0","10963.0","0.8340235337042781","0.8340235337042781","Zheshang Development Group","generali italia s.p.a.","Zheshang Development Group","generali italia s.p.a.","0.11538461538461542","0.11538461538461542"
"WekaMatchingRule","ft_id_1912","7.1m_1362",,"0","3381.0","13344.0","3381.0","13344.0","0.8506744604316547","0.8506744604316547","Bank of Xi'an","bank of ireland","Bank of Xi'an","bank of ireland","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_241","7.1m_1263",,"0","49077.0","17289.0","49077.0","17289.0","0.8704566293783238","0.8704566293783238","Progressive","nationwide building society","Progressive","nationwide building society","0.14814814814814814","0.14814814814814814"
"WekaMatchingRule","ft_id_1033","7.1m_14917","0.0",,"7611.0","1134.0","7611.0","1134.0","0.8297989751675208","0.8297989751675208","Comerica","coupang","Comerica","coupang","0.25","0.25"
"WekaMatchingRule","ft_id_149","7.1m_42","1.0","1","450000.0","204360.0","450000.0","204360.0","0.8908266666666667","0.8908266666666667","Target","target","Target","target","1.0","1.0"
"WekaMatchingRule","ft_id_1163","7.1m_330",,"0","59.0","28081.0","59.0","28081.0","0.800420212955379","0.800420212955379","CJ Corporation","cerner corporation","CJ Corporation","cerner corporation","0.7222222222222222","0.7222222222222222"
"WekaMatchingRule","ft_id_708","7.1m_384",,"0","12525.0","49836.0","12525.0","49836.0","0.8502648687695642","0.8502648687695642","Mosaic","saic","Mosaic","saic","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_225","7.1m_68","1.0","1","147468.0","94889.0","147468.0","94889.0","0.928690970244392","0.928690970244392","Schneider Electric","schneider electric","Schneider Electric","schneider electric","1.0","1.0"
"WekaMatchingRule","ft_id_1630","7.1m_1053",,"0","4198.0","8988.0","4198.0","8988.0","0.8934134401424121","0.8934134401424121","Clal Insurance Enterprises","issste","Clal Insurance Enterprises","issste","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","ft_id_1478","7.1m_728","1.0","1","16600.0","17075.0","16600.0","17075.0","0.9944363103953148","0.9944363103953148","Gartner","gartner","Gartner","gartner","1.0","1.0"
"WekaMatchingRule","ft_id_479","7.1m_34","1.0","1","105000.0","174892.0","105000.0","174892.0","0.9200741028749171","0.9200741028749171","Vodafone","vodafone","Vodafone","vodafone","1.0","1.0"
"WekaMatchingRule","ft_id_1755","7.1m_23",,"0","10052.0","251795.0","10052.0","251795.0","0.8079842729204313","0.8079842729204313","Bajaj Auto","nokia","Bajaj Auto","nokia","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","ft_id_325","7.1m_85",,"0","16113.0","93157.0","16113.0","93157.0","0.8345932136071363","0.8345932136071363","The Saudi National Bank","verizon wireless","The Saudi National Bank","verizon wireless","0.17391304347826086","0.17391304347826086"
"WekaMatchingRule","ft_id_329","7.1m_356","1.0","1","98105.0","44280.0","98105.0","44280.0","0.890270628408338","0.890270628408338","Danone","danone","Danone","danone","1.0","1.0"
"WekaMatchingRule","ft_id_1770","7.1m_614",,"0","4624.0","25552.0","4624.0","25552.0","0.8361928616155292","0.8361928616155292","Bank of Jiujiang","coca-cola femsa","Bank of Jiujiang","coca-cola femsa","0.0625","0.0625"
"WekaMatchingRule","ft_id_108","7.1m_44",,"0","174000.0","127468.0","174000.0","127468.0","0.9465149425287356","0.9465149425287356","Raytheon Technologies","hcl technologies","Raytheon Technologies","hcl technologies","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_1545","7.1m_16082","0.0",,"1631.0","1121.0","1631.0","1121.0","0.9374616799509503","0.9374616799509503","Aroundtown","archroma","Aroundtown","archroma","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","ft_id_1923","7.1m_1851",,"0","559.0","5365.0","559.0","5365.0","0.820838769804287","0.820838769804287","Dexus","other","Dexus","other","0.0","0.0"
"WekaMatchingRule","ft_id_1360","7.1m_976","0.0",,"26482.0","8935.0","26482.0","8935.0","0.8674797975983687","0.8674797975983687","Terumo","technipfmc","Terumo","technipfmc","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","ft_id_1179","7.1m_173",,"0","59436.0","55877.0","59436.0","55877.0","0.9880240931422034","0.9880240931422034","Secom","aecom","Secom","aecom","0.8","0.8"
"WekaMatchingRule","ft_id_1541","7.1m_954","1.0","1","16000.0","19427.0","16000.0","19427.0","0.9647192052298348","0.9647192052298348","Ingersoll Rand","ingersoll rand","Ingersoll Rand","ingersoll rand","1.0","1.0"
"WekaMatchingRule","ft_id_1099","7.1m_3972","0.0",,"15000.0","6146.0","15000.0","6146.0","0.8819466666666667","0.8819466666666667","Paychex","patheon","Paychex","patheon","0.4285714285714286","0.4285714285714286"
"WekaMatchingRule","ft_id_1484","7.1m_1733",,"0","4988.0","13842.0","4988.0","13842.0","0.8720705100419015","0.8720705100419015","Synovus","telia company","Synovus","telia company","0.07692307692307687","0.07692307692307687"
"WekaMatchingRule","ft_id_1488","7.1m_771",,"0","19000.0","21785.0","19000.0","21785.0","0.9744319485884783","0.9744319485884783","Kingspan Group PLC","luxottica","Kingspan Group PLC","luxottica","0.05555555555555558","0.05555555555555558"
"WekaMatchingRule","ft_id_1241","7.1m_8254","0.0",,"20030.0","1394.0","20030.0","1394.0","0.813919121318023","0.813919121318023","Arkema","arztpraxis","Arkema","arztpraxis","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","ft_id_1333","7.1m_1052",,"0","8806.0","14241.0","8806.0","14241.0","0.9236710905133066","0.9236710905133066","NARI Technology Development","the university of alabama at birmingham","NARI Technology Development","the university of alabama at birmingham","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","ft_id_1268","7.1m_1255","1.0","1","33892.0","18339.0","33892.0","18339.0","0.908220228962587","0.908220228962587","Canadian Tire","canadian tire","Canadian Tire","canadian tire","1.0","1.0"
"WekaMatchingRule","ft_id_1699","7.1m_18269","0.0",,"7970.0","1537.0","7970.0","1537.0","0.8385696361355082","0.8385696361355082","ResMed","revlon","ResMed","revlon","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","ft_id_1770","7.1m_624",,"0","4624.0","21681.0","4624.0","21681.0","0.8426548590932152","0.8426548590932152","Bank of Jiujiang","visa","Bank of Jiujiang","visa","0.125","0.125"
"WekaMatchingRule","ft_id_1218","7.1m_1287",,"0","30000.0","11437.0","30000.0","11437.0","0.8762466666666666","0.8762466666666666","ON Semiconductor Corp.","cyient","ON Semiconductor Corp.","cyient","0.13636363636363635","0.13636363636363635"
"WekaMatchingRule","ft_id_1614","7.1m_379",,"0","6975.0","45396.0","6975.0","45396.0","0.8307295796986518","0.8307295796986518","SDIC Capital","rabobank","SDIC Capital","rabobank","0.08333333333333337","0.08333333333333337"
"WekaMatchingRule","ft_id_1492","7.1m_354",,"0","6012.0","28606.0","6012.0","28606.0","0.8420331399007202","0.8420331399007202","Bank of Jinzhou","sabic","Bank of Jinzhou","sabic","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","ft_id_1780","7.1m_16011","1.0",,"5261.0","1496.0","5261.0","1496.0","0.8568713172400684","0.8568713172400684","Advantest","advantest","Advantest","advantest","1.0","1.0"
"WekaMatchingRule","ft_id_1376","7.1m_1390",,"0","6683.0","14464.0","6683.0","14464.0","0.8924087389380531","0.8924087389380531","NEXON","west virginia university","NEXON","west virginia university","0.08333333333333337","0.08333333333333337"
"WekaMatchingRule","ft_id_1969","7.1m_7931","0.0",,"20000.0","2647.0","20000.0","2647.0","0.82647","0.82647","Masco","maserati","Masco","maserati","0.375","0.375"
"WekaMatchingRule","ft_id_229","7.1m_1126","1.0","1","27300.0","11594.0","27300.0","11594.0","0.8849377289377289","0.8849377289377289","Southern Company","southern company","Southern Company","southern company","1.0","1.0"
"WekaMatchingRule","ft_id_1785","7.1m_115","1.0","1","109135.0","83052.0","109135.0","83052.0","0.9522004856370551","0.9522004856370551","ATOS","atos","ATOS","atos","1.0","1.0"
"WekaMatchingRule","ft_id_684","7.1m_1267","0.015873015873015872","0","-99.0","8297.0","-99.0","8297.0","0.7976135952754008","0.7976135952754008","Transneft","transnet","Transneft","transnet","0.8888888888888888","0.8888888888888888"
